Suburb,Distance,Lattitude,Longtitude,Price,,,
Kurunjang,31.7,-37.67195,144.5788,330000,,,
Lalor,16.3,-37.66871,145.01,798000,,,
Lalor,16.3,-37.6615,145.02761,560000,,,
Langwarrin,41,-38.16404,145.18781,447000,,,
Langwarrin,41,-38.15575,145.19516,900000,,,
Maidstone,6.4,-37.78242,144.86955,681000,,,
Maidstone,6.4,-37.78639,144.88214,1005000,,,
Maidstone,6.4,-37.78353,144.87233,468000,,,
Maidstone,6.4,-37.78891,144.87114,650000,,,
Malvern East,8.4,-37.88354,145.07536,1638000,,,
Maribyrnong,4.3,-37.77449,144.88011,640000,,,
Maribyrnong,4.3,-37.77117,144.88041,410000,,,
Meadow Heights,17.4,-37.64821,144.92527,420000,,,
Melton South,29.8,-37.71211,144.57704,375000,,,
Melton South,29.8,-37.69467,144.57827,326000,,,
Melton South,29.8,-37.71691,144.57108,400000,,,
Melton South,29.8,-37.70056,144.57125,412250,,,
Melton West,31.7,-37.6773,144.565,371500,,,
Mill Park,17.9,-37.66916,145.06912,725000,,,
Mitcham,17.2,-37.80588,145.1981,1101000,,,
Mitcham,17.2,-37.81521,145.18727,926000,,,
Moonee Ponds,6.2,-37.77149,144.91552,362000,,,
Mordialloc,21.5,-38.00331,145.09425,309000,,,
Mount Waverley,14.2,-37.89289,145.11501,1267000,,,
Mount Waverley,14.2,-37.8837,145.11526,611000,,,
Mount Waverley,14.2,-37.88043,145.13062,1750000,,,
Mulgrave,18.8,-37.92285,145.18549,755000,,,
Mulgrave,18.8,-37.92829,145.19647,862000,,,
Mulgrave,18.8,-37.93228,145.15827,815500,,,
Newport,6.2,-37.84769,144.87667,1100000,,,
Niddrie,10.4,-37.73435,144.8768,1130000,,,
Niddrie,10.4,-37.74266,144.88577,1006000,,,
Noble Park,22.7,-37.96903,145.18999,445000,,,
Noble Park,22.7,-37.96318,145.18962,650000,,,
North Melbourne,1.8,-37.79831,144.94261,465000,,,
Northcote,5.3,-37.77651,144.99074,1290000,,,
Northcote,5.3,-37.76588,144.99731,1335000,,,
Northcote,5.3,-37.7662,144.99907,352500,,,
Northcote,5.3,-37.76631,145.01699,1875000,,,
Oakleigh South,15.5,-37.91917,145.08807,1390000,,,
Pakenham,47.3,-38.07583,145.43698,643500,,,
Pascoe Vale,8.5,-37.72136,144.92932,541000,,,
Pascoe Vale,8.5,-37.71865,144.95018,510000,,,
Pascoe Vale,8.5,-37.72219,144.92559,550000,,,
Pascoe Vale,8.5,-37.72773,144.92628,580000,,,
Pascoe Vale,8.5,-37.72998,144.94138,706000,,,
Port Melbourne,3.5,-37.83529,144.93749,559000,,,
Prahran,4.6,-37.85973,145.00925,570000,,,
Preston,8.4,-37.74495,144.99322,250000,,,
Preston,8.4,-37.74144,144.99326,392000,,,
Preston,8.4,-37.74679,145.01394,505000,,,
Preston,8.4,-37.73724,145.00984,980000,,,
Reservoir,12,-37.7216,145.0178,495000,,,
Reservoir,12,-37.71766,145.00132,320000,,,
Reservoir,12,-37.73012,145.02652,617500,,,
Reservoir,12,-37.72556,144.99021,1282500,,,
Reservoir,12,-37.70559,144.9902,760500,,,
Richmond,2.4,-37.81828,144.99789,419000,,,
Richmond,2.4,-37.82458,144.99767,1590000,,,
Richmond,2.4,-37.817,144.99554,592000,,,
Richmond,2.4,-37.82324,144.99174,1667500,,,
Richmond,2.4,-37.813,144.99303,685000,,,
Ringwood,19.9,-37.794,145.24636,882500,,,
Ringwood,19.9,-37.79638,145.24268,910000,,,
Ringwood East,21.3,-37.82268,145.25058,777000,,,
Roxburgh Park,20.6,-37.63528,144.93117,510000,,,
Sandringham,15.2,-37.95035,145.01571,1651000,,,
Sandringham,15.2,-37.95265,145.02045,770000,,,
Scoresby,22.2,-37.89496,145.23404,1040000,,,
Scoresby,22.2,-37.88992,145.22123,1120000,,,
Seddon,5.1,-37.80618,144.89057,886000,,,
South Morang,20.5,-37.63556,145.06679,601000,,,
South Morang,20.5,-37.63947,145.08562,810000,,,
South Morang,20.5,-37.62166,145.06747,945000,,,
South Morang,20.5,-37.64027,145.08745,500000,,,
South Yarra,2.7,-37.83564,144.97729,747500,,,
South Yarra,2.7,-37.83547,144.98844,420000,,,
South Yarra,2.7,-37.83863,144.99379,460000,,,
South Yarra,2.7,-37.84018,145.00265,1340000,,,
Springvale,20.8,-37.94302,145.15478,580000,,,
Springvale South,22.2,-37.98031,145.15497,700000,,,
St Albans,14,-37.73348,144.79564,627000,,,
St Kilda,5,-37.87223,144.98046,360000,,,
St Kilda,5,-37.86756,144.98303,530000,,,
St Kilda,5,-37.86761,144.98337,533000,,,
St Kilda,5,-37.86545,144.98126,1180000,,,
Strathmore,8.2,-37.73051,144.91731,1220000,,,
Sunbury,31.7,-37.56935,144.7241,500000,,,
Sunbury,31.7,-37.57532,144.71058,438000,,,
Sunshine,10.5,-37.79337,144.8418,910000,,,
Sunshine North,10.5,-37.76508,144.83629,650000,,,
Sunshine North,10.5,-37.76812,144.82528,595000,,,
Sunshine West,10.5,-37.78666,144.8109,710000,,,
Sunshine West,10.5,-37.79573,144.79311,615000,,,
Sunshine West,10.5,-37.78945,144.80062,859000,,,
Surrey Hills,10.2,-37.83273,145.08812,2225000,,,
Surrey Hills,10.2,-37.82559,145.11236,1950000,,,
Surrey Hills,10.2,-37.82611,145.0911,2550000,,,
Surrey Hills,10.2,-37.82794,145.09332,830000,,,
Sydenham,18,-37.69106,144.75854,740000,,,
Sydenham,18,-37.70686,144.76989,620000,,,
Tarneit,18.4,-37.867,144.65618,463500,,,
Tarneit,18.4,-37.83353,144.67324,530000,,,
Tarneit,18.4,-37.85037,144.66179,446000,,,
Taylors Hill,18,-37.71364,144.76031,520000,,,
Taylors Hill,18,-37.7117,144.75204,530000,,,
Taylors Hill,18,-37.71152,144.75283,725500,,,
Taylors Lakes,15.5,-37.70841,144.79699,688000,,,
Taylors Lakes,15.5,-37.70894,144.80205,630000,,,
Taylors Lakes,15.5,-37.6899,144.78346,800000,,,
Taylors Lakes,15.5,-37.69394,144.7795,760000,,,
Taylors Lakes,15.5,-37.69503,144.77869,502000,,,
Templestowe,15.5,-37.7584,145.16128,1275000,,,
Templestowe,15.5,-37.76084,145.12675,1300000,,,
Templestowe Lower,12.4,-37.76846,145.11183,1215000,,,
Templestowe Lower,12.4,-37.76941,145.12123,1320000,,,
Templestowe Lower,12.4,-37.75671,145.11401,731000,,,
Thomastown,15.3,-37.68164,144.99769,651000,,,
Thomastown,15.3,-37.6819,145.02294,631000,,,
Thomastown,15.3,-37.68107,145.03393,715500,,,
Thornbury,7,-37.75358,144.98534,1110000,,,
Toorak,4.1,-37.83241,145.00705,735000,,,
Toorak,4.1,-37.84139,145.00678,920000,,,
Toorak,4.1,-37.84157,145.00469,350000,,,
Tullamarine,12.9,-37.70321,144.87972,822000,,,
Vermont,17.2,-37.84034,145.2022,988000,,,
Wantirna South,14.7,-37.86288,145.25077,855000,,,
Wantirna South,14.7,-37.87345,145.22973,630000,,,
Watsonia,14.5,-37.717,145.08891,830000,,,
Watsonia North,14.5,-37.69872,145.08743,710000,,,
Watsonia North,14.5,-37.69821,145.08995,850000,,,
Werribee,14.7,-37.8889,144.65744,383000,,,
Werribee,14.7,-37.91807,144.63816,463000,,,
Werribee,14.7,-37.89415,144.64143,471500,,,
Werribee,14.7,-37.88702,144.66101,412500,,,
Werribee,14.7,-37.88666,144.66149,452000,,,
Werribee,14.7,-37.91859,144.64143,665000,,,
Werribee,14.7,-37.89444,144.65591,485000,,,
Werribee,14.7,-37.89556,144.64268,510000,,,
West Footscray,6.4,-37.79638,144.87911,850000,,,
West Footscray,6.4,-37.792,144.86856,915000,,,
Wheelers Hill,16.7,-37.90213,145.18444,1591000,,,
Wheelers Hill,16.7,-37.90893,145.18489,1490000,,,
Williamstown,6.8,-37.85414,144.89561,1440000,,,
Wollert,25.5,-37.60983,145.03874,400000,,,
Yarra Glen,31.4,-37.65391,145.37389,620000,,,
Yarraville,6.3,-37.82333,144.87955,900000,,,
Yarraville,6.3,-37.81845,144.87464,1407000,,,
Yarraville,6.3,-37.81736,144.89133,1044000,,,
Airport West,10.4,-37.7325,144.88272,780000,,,
Albanvale,14,-37.74306,144.76679,555000,,,
Albion,10.5,-37.78141,144.82462,613000,,,
Albion,10.5,-37.77956,144.82519,340000,,,
Albion,10.5,-37.77856,144.82443,580000,,,
Ardeer,12.8,-37.77713,144.79746,627000,,,
Armadale,6.3,-37.85889,145.01989,380000,,,
Armadale,6.3,-37.85749,145.01735,631500,,,
Ascot Vale,4.3,-37.7783,144.90876,1185000,,,
Ashwood,10.2,-37.86096,145.10026,1540000,,,
Aspendale,21.5,-38.02848,145.10181,1510000,,,
Balwyn,7.9,-37.806,145.09511,3812000,,,
Balwyn,7.9,-37.80345,145.07969,1450000,,,
Balwyn North,9.7,-37.79386,145.06746,1600000,,,
Balwyn North,9.7,-37.78245,145.09273,950000,,,
Balwyn North,9.7,-37.79466,145.06564,1755000,,,
Bayswater,23.2,-37.84291,145.25545,606000,,,
Beaconsfield,39,-38.04668,145.36939,537000,,,
Beaumaris,17.3,-37.98214,145.05175,900000,,,
Beaumaris,17.3,-37.97383,145.04525,1500000,,,
Bentleigh,11.4,-37.91648,145.04927,1435000,,,
Bentleigh East,13.8,-37.91051,145.07139,592000,,,
Bentleigh East,13.8,-37.91155,145.076,900000,,,
Bentleigh East,13.8,-37.9145,145.05899,1780000,,,
Bentleigh East,13.8,-37.91289,145.08065,1260000,,,
Berwick,35.2,-38.03517,145.33886,620000,,,
Black Rock,17.3,-37.97853,145.0175,600000,,,
Black Rock,17.3,-37.97287,145.01648,1215000,,,
Blackburn South,13.4,-37.8321,145.14444,615000,,,
Boronia,25,-37.85981,145.25475,790000,,,
Boronia,25,-37.8476,145.29493,770000,,,
Box Hill,10.9,-37.81995,145.13089,1831000,,,
Braybrook,8.6,-37.78062,144.84803,800000,,,
Brighton,10.5,-37.89569,144.99881,845000,,,
Brighton,10.5,-37.91814,144.99297,495000,,,
Brighton,10.5,-37.92545,145.00277,760000,,,
Brighton,10.5,-37.92894,145.00341,1240000,,,
Broadmeadows,14,-37.69265,144.92653,586000,,,
Broadmeadows,14,-37.67641,144.91435,706000,,,
Broadmeadows,14,-37.68983,144.93499,550000,,,
Brookfield,29.8,-37.69104,144.54532,456000,,,
Brooklyn,6.4,-37.82001,144.84245,555000,,,
Brunswick,5.2,-37.75715,144.96824,650000,,,
Brunswick,5.2,-37.76861,144.96848,1080000,,,
Brunswick East,4,-37.7784,144.97404,620000,,,
Brunswick East,4,-37.77818,144.97412,683000,,,
Brunswick East,4,-37.77169,144.97557,501000,,,
Brunswick East,4,-37.77887,144.97797,615000,,,
Brunswick East,4,-37.76695,144.98204,1220000,,,
Brunswick West,5.2,-37.77279,144.94069,1150000,,,
Brunswick West,5.2,-37.75201,144.9336,400000,,,
Burwood,10.4,-37.85156,145.13054,1750500,,,
Burwood East,14.7,-37.85377,145.15512,835000,,,
Cairnlea,14.8,-37.76048,144.78847,640000,,,
Camberwell,7.7,-37.84143,145.08705,1280000,,,
Camberwell,7.7,-37.84115,145.0743,2400000,,,
Camberwell,7.7,-37.83473,145.05698,682000,,,
Camberwell,7.7,-37.84403,145.09545,2500000,,,
Camberwell,7.7,-37.83227,145.06325,682000,,,
Camberwell,7.7,-37.84237,145.09257,600800,,,
Carlton,1.6,-37.79633,144.97269,920000,,,
Carlton North,3.5,-37.78829,144.97476,1690000,,,
Carnegie,10.1,-37.88866,145.06305,680000,,,
Carnegie,10.1,-37.88506,145.06411,316000,,,
Carnegie,10.1,-37.89178,145.0539,1151000,,,
Caroline Springs,14.8,-37.73868,144.7325,518000,,,
Carrum,31.2,-38.07912,145.12965,625000,,,
Carrum Downs,34.9,-38.09798,145.18737,480000,,,
Chadstone,11.7,-37.87883,145.09741,1050000,,,
Chelsea,27,-38.05635,145.11836,750000,,,
Chelsea Heights,27,-38.03335,145.13212,835500,,,
Cheltenham,17.9,-37.9641,145.06547,1740000,,,
Cheltenham,17.9,-37.96718,145.07681,560000,,,
Cheltenham,17.9,-37.96304,145.06421,751000,,,
Clarinda,17.5,-37.93759,145.10028,976000,,,
Clifton Hill,3.6,-37.79274,144.99863,1662500,,,
Clifton Hill,3.6,-37.78791,145.00588,591000,,,
Coburg,6.7,-37.74945,144.96737,650000,,,
Coburg,6.7,-37.74892,144.95759,1400000,,,
Coburg,6.7,-37.73883,144.95321,996000,,,
Coburg,6.7,-37.75287,144.97743,430000,,,
Coburg North,6.7,-37.72165,144.95853,1011000,,,
Coburg North,6.7,-37.73323,144.98228,770000,,,
Coburg North,6.7,-37.73156,144.97087,830000,,,
Coolaroo,17.4,-37.66508,144.93506,455000,,,
Craigieburn,20.6,-37.59392,144.89956,510000,,,
Craigieburn,20.6,-37.58505,144.93592,590000,,,
Craigieburn,20.6,-37.58739,144.92619,390000,,,
Cranbourne North,34.7,-38.07202,145.27369,500000,,,
Croydon,23,-37.79578,145.27461,1150000,,,
Croydon,23,-37.79115,145.28337,745000,,,
Croydon,23,-37.78444,145.30267,928000,,,
Croydon Hills,23,-37.77791,145.26912,1020000,,,
Dandenong North,24.7,-37.96769,145.21732,617000,,,
Doncaster,12.4,-37.79244,145.12021,1420000,,,
Doncaster East,14.3,-37.79509,145.15591,1120000,,,
Doncaster East,14.3,-37.7746,145.15141,1655000,,,
Doncaster East,14.3,-37.78177,145.15818,970000,,,
Doncaster East,14.3,-37.77746,145.17161,1225000,,,
Doncaster East,14.3,-37.7626,145.17126,1120000,,,
Doncaster East,14.3,-37.77859,145.15755,1460000,,,
Doreen,25.9,-37.58279,145.12172,500000,,,
Doreen,25.9,-37.6038,145.10958,531000,,,
Doveton,28.8,-37.99581,145.24098,508000,,,
Doveton,28.8,-37.99608,145.23587,450000,,,
Eaglemont,8.9,-37.76457,145.06555,3300000,,,
Edithvale,27,-38.03227,145.11759,700000,,,
Elsternwick,7.2,-37.88295,145.00083,834500,,,
Eltham North,18,-37.70338,145.1333,850000,,,
Eltham North,18,-37.70697,145.14105,920000,,,
Eltham North,18,-37.7068,145.13232,850000,,,
Elwood,7.2,-37.87307,144.98635,930000,,,
Elwood,7.2,-37.87449,144.99059,720000,,,
Elwood,7.2,-37.87472,144.98235,1035000,,,
Elwood,7.2,-37.88617,144.9833,1820000,,,
Elwood,7.2,-37.88465,144.99177,710000,,,
Elwood,7.2,-37.88351,144.99202,715000,,,
Emerald,36.9,-37.93064,145.4453,655000,,,
Endeavour Hills,28.5,-37.98418,145.27178,630000,,,
Endeavour Hills,28.5,-37.98873,145.27019,1015000,,,
Endeavour Hills,28.5,-37.98841,145.26001,676000,,,
Endeavour Hills,28.5,-37.96837,145.25176,580000,,,
Epping,19.6,-37.63762,145.03539,658000,,,
Epping,19.6,-37.63169,145.03135,500000,,,
Epping,19.6,-37.62882,145.00979,560000,,,
Epping,19.6,-37.65151,145.02815,503000,,,
Essendon,7.5,-37.75465,144.9107,468000,,,
Essendon,7.5,-37.74093,144.89279,1002000,,,
Essendon,7.5,-37.75485,144.9119,1315000,,,
Essendon,7.5,-37.7498,144.91228,550000,,,
Essendon,7.5,-37.74473,144.90238,1875000,,,
Fairfield,5.7,-37.77662,145.02288,1800000,,,
Fawkner,13.1,-37.71313,144.97248,661000,,,
Ferntree Gully,24.8,-37.87768,145.25918,861000,,,
Ferntree Gully,24.8,-37.89766,145.29185,760000,,,
Ferntree Gully,24.8,-37.89508,145.27879,890000,,,
Footscray,5.1,-37.80474,144.9021,370000,,,
Footscray,5.1,-37.79462,144.89385,957000,,,
Frankston,38,-38.13275,145.13099,266000,,,
Frankston,38,-38.16147,145.14285,680000,,,
Frankston,38,-38.14016,145.13583,655000,,,
Frankston North,36.9,-38.11984,145.16209,570000,,,
Frankston South,38,-38.16227,145.1208,945000,,,
Glen Huntly,10.1,-37.88937,145.04038,450000,,,
Glen Iris,7.3,-37.84914,145.06421,1908000,,,
Glen Iris,7.3,-37.85448,145.0485,955000,,,
Glen Waverley,16.7,-37.88927,145.18548,1200000,,,
Glen Waverley,16.7,-37.89928,145.1474,1130000,,,
Glenroy,11.2,-37.70768,144.92586,820000,,,
Glenroy,11.2,-37.69912,144.90996,760000,,,
Glenroy,11.2,-37.70425,144.93164,680000,,,
Glenroy,11.2,-37.69865,144.91733,629500,,,
Gowanbrae,12.9,-37.70606,144.89412,900000,,,
Greensborough,16.1,-37.69646,145.12163,770000,,,
Greensborough,16.1,-37.68433,145.11018,887500,,,
Greensborough,16.1,-37.70077,145.12743,900000,,,
Hadfield,11.2,-37.71177,144.94781,860000,,,
Hawthorn,5.3,-37.83197,145.04306,580000,,,
Hawthorn,5.3,-37.81494,145.01744,840000,,,
Hawthorn,5.3,-37.81628,145.02125,1460000,,,
Hawthorn East,6.2,-37.82465,145.05092,400000,,,
Heathmont,21.3,-37.83637,145.24246,901000,,,
Heidelberg,8.9,-37.74897,145.07024,835000,,,
Highett,16,-37.9526,145.04207,1257000,,,
Highett,16,-37.94775,145.02379,1200000,,,
Highett,16,-37.9461,145.02432,1030000,,,
Highett,16,-37.94691,145.04935,1260000,,,
Highett,16,-37.94633,145.04947,1200000,,,
Highett,16,-37.94763,145.02717,1150000,,,
Hillside,18,-37.70428,144.74705,485000,,,
Hillside,18,-37.68104,144.74608,618350,,,
Hoppers Crossing,18.4,-37.87447,144.66771,540000,,,
Huntingdale,12.3,-37.90904,145.10903,990000,,,
Ivanhoe,7.8,-37.76231,145.05138,2250000,,,
Ivanhoe,7.8,-37.77671,145.04005,2530000,,,
Jacana,14,-37.68907,144.91459,620500,,,
Keilor East,11.7,-37.75166,144.87552,1475000,,,
Keilor Park,10.4,-37.72224,144.85739,750000,,,
Keilor Park,10.4,-37.72285,144.86073,765000,,,
Kensington,3.4,-37.79818,144.92685,445000,,,
Kensington,3.4,-37.79741,144.92614,501000,,,
Kensington,3.4,-37.7956,144.92779,1060000,,,
Kew,5.4,-37.81614,145.05056,1405000,,,
Kew,5.4,-37.80437,145.01725,3015000,,,
Kew East,7.3,-37.79589,145.05223,1500000,,,
Keysborough,25.2,-37.9884,145.15925,745000,,,
Keysborough,25.2,-37.99432,145.16143,725000,,,
Kingsville,6.4,-37.80893,144.87878,216000,,,
Knoxfield,23.3,-37.88309,145.24917,1070000,,,
Kurunjang,31.7,-37.66195,144.59785,375000,,,
Lalor,16.3,-37.66612,145.0008,444000,,,
Lalor,16.3,-37.67024,145.03644,544000,,,
Lalor,16.3,-37.66101,145.02568,580500,,,
Lalor,16.3,-37.66781,145.00926,710000,,,
Lalor,16.3,-37.67427,145.02961,700000,,,
Langwarrin,41,-38.13673,145.21616,565500,,,
Lower Plenty,14.6,-37.72608,145.12115,1129000,,,
Maidstone,6.4,-37.78502,144.86733,670000,,,
Maidstone,6.4,-37.78133,144.86768,821000,,,
Meadow Heights,17.4,-37.64992,144.91883,360000,,,
Meadow Heights,17.4,-37.65168,144.91868,510000,,,
Melbourne,0,-37.80802,144.96168,565000,,,
Melbourne,0,-37.81351,144.96908,540000,,,
Melton South,29.8,-37.71195,144.57235,300000,,,
Melton South,29.8,-37.70228,144.57688,385000,,,
Melton West,31.7,-37.67396,144.55784,427500,,,
Mentone,20,-37.97836,145.07303,641000,,,
Mill Park,17.9,-37.6764,145.05085,668000,,,
Mill Park,17.9,-37.66898,145.07209,650000,,,
Mill Park,17.9,-37.6745,145.05491,490000,,,
Mill Park,17.9,-37.65639,145.06518,800000,,,
Mill Park,17.9,-37.66683,145.07751,955000,,,
Mill Park,17.9,-37.66726,145.05819,635000,,,
Mont Albert,10.2,-37.82335,145.11358,943000,,,
Moonee Ponds,6.2,-37.76261,144.93249,1400000,,,
Moonee Ponds,6.2,-37.76321,144.91958,1245000,,,
Moorabbin,14.3,-37.93793,145.04048,920000,,,
Mooroolbark,26.5,-37.7753,145.31266,696000,,,
Mordialloc,21.5,-38.00765,145.0935,600000,,,
Mount Waverley,14.2,-37.87735,145.13357,1635000,,,
Mount Waverley,14.2,-37.86198,145.139,1406000,,,
Mount Waverley,14.2,-37.85858,145.12053,1640000,,,
Mulgrave,18.8,-37.93168,145.16126,9000000,,,
Mulgrave,18.8,-37.9128,145.16152,1001000,,,
Mulgrave,18.8,-37.92299,145.19156,1030000,,,
Murrumbeena,10.1,-37.89563,145.06992,540000,,,
Murrumbeena,10.1,-37.89801,145.07104,910000,,,
Murrumbeena,10.1,-37.89022,145.07333,295000,,,
Murrumbeena,10.1,-37.888,145.07123,1965000,,,
Newport,6.2,-37.83712,144.86686,950000,,,
Newport,6.2,-37.84212,144.88211,582000,,,
Noble Park,22.7,-37.962,145.18035,695000,,,
North Melbourne,1.8,-37.79773,144.94611,681000,,,
North Melbourne,1.8,-37.80304,144.95614,1803000,,,
Northcote,5.3,-37.78024,144.99289,950000,,,
Northcote,5.3,-37.76433,145.00813,1610000,,,
Northcote,5.3,-37.7631,144.99884,1515000,,,
Nunawading,15.4,-37.82577,145.17896,725000,,,
Nunawading,15.4,-37.82923,145.1744,813000,,,
Oak Park,11.2,-37.71652,144.92268,545000,,,
Oak Park,11.2,-37.71979,144.92341,1300000,,,
Oak Park,11.2,-37.71652,144.91211,1260000,,,
Oak Park,11.2,-37.7204,144.9143,921000,,,
Oakleigh South,15.5,-37.9123,145.09737,1250000,,,
Oakleigh South,15.5,-37.93869,145.08441,840000,,,
Parkdale,21.5,-37.99336,145.08953,1350000,,,
Pascoe Vale,8.5,-37.72136,144.92932,541000,,,
Pascoe Vale,8.5,-37.73199,144.93395,565000,,,
Pascoe Vale,8.5,-37.71962,144.94756,840000,,,
Pascoe Vale,8.5,-37.7327,144.92966,940000,,,
Point Cook,14.7,-37.91269,144.73946,620000,,,
Point Cook,14.7,-37.90622,144.74946,801000,,,
Port Melbourne,3.5,-37.83446,144.94021,1722500,,,
Port Melbourne,3.5,-37.83789,144.93834,2730000,,,
Port Melbourne,3.5,-37.83424,144.94572,1030000,,,
Prahran,4.6,-37.84968,144.99389,520000,,,
Preston,8.4,-37.74684,144.9933,1485000,,,
Preston,8.4,-37.73526,144.99508,1350000,,,
Preston,8.4,-37.73379,144.99054,905000,,,
Preston,8.4,-37.75371,145.01964,1045000,,,
Reservoir,12,-37.70433,145.02068,905000,,,
Reservoir,12,-37.73019,145.01712,875000,,,
Reservoir,12,-37.69505,144.98126,670000,,,
Reservoir,12,-37.69372,144.98058,605000,,,
Reservoir,12,-37.71045,145.0018,672000,,,
Richmond,2.4,-37.82009,145.0038,660000,,,
Richmond,2.4,-37.81179,145.00351,1310000,,,
Richmond,2.4,-37.8211,144.99896,666000,,,
Richmond,2.4,-37.81317,145.00834,330000,,,
Richmond,2.4,-37.83305,144.99745,927000,,,
Richmond,2.4,-37.82328,144.99203,575500,,,
Ringwood East,21.3,-37.81289,145.24213,1400000,,,
Ringwood North,19.9,-37.79682,145.21731,850000,,,
Ringwood North,19.9,-37.79465,145.2244,1005000,,,
Ripponlea,7.2,-37.87827,144.99752,558500,,,
Roxburgh Park,20.6,-37.62464,144.9345,393200,,,
Roxburgh Park,20.6,-37.63544,144.93274,460000,,,
Roxburgh Park,20.6,-37.62584,144.92506,490000,,,
Sandringham,15.2,-37.96,145.02068,1660000,,,
Sandringham,15.2,-37.95882,145.02138,1235000,,,
Seabrook,15.5,-37.87896,144.75473,590000,,,
Seaford,35.4,-38.10052,145.13397,870000,,,
Seaford,35.4,-38.09683,145.12981,880000,,,
Seaholme,11,-37.86007,144.84578,312000,,,
Seddon,5.1,-37.80473,144.89095,945000,,,
South Kingsville,6.2,-37.83172,144.86683,730000,,,
South Melbourne,1.9,-37.83381,144.96287,2200000,,,
South Melbourne,1.9,-37.83326,144.95464,980000,,,
South Morang,20.5,-37.62614,145.06723,561000,,,
South Morang,20.5,-37.65621,145.0939,612000,,,
South Morang,20.5,-37.65498,145.08712,690000,,,
South Yarra,2.7,-37.83613,144.99661,1090000,,,
South Yarra,2.7,-37.84679,145.00206,570000,,,
South Yarra,2.7,-37.83631,145.00181,555000,,,
Southbank,0.7,-37.82618,144.96891,732000,,,
St Kilda,5,-37.85984,144.9867,481000,,,
St Kilda,5,-37.85911,144.979,600000,,,
Sunbury,31.7,-37.57063,144.70693,360000,,,
Sunbury,31.7,-37.57816,144.73431,597000,,,
Sunbury,31.7,-37.58442,144.75565,475000,,,
Sunbury,31.7,-37.57499,144.75329,495000,,,
Sunshine West,10.5,-37.78871,144.81369,695000,,,
Sunshine West,10.5,-37.79135,144.79948,760000,,,
Sunshine West,10.5,-37.80118,144.80996,583500,,,
Surrey Hills,10.2,-37.83358,145.09884,1050000,,,
Sydenham,18,-37.70525,144.75699,585000,,,
Taylors Lakes,15.5,-37.70892,144.80087,685000,,,
Taylors Lakes,15.5,-37.70458,144.79505,693000,,,
Templestowe Lower,12.4,-37.76311,145.10494,1245000,,,
Templestowe Lower,12.4,-37.77404,145.11703,2000000,,,
Thomastown,15.3,-37.67908,145.02095,867000,,,
Thomastown,15.3,-37.68199,145.01744,407000,,,
Thomastown,15.3,-37.67681,145.00323,590500,,,
Thornbury,7,-37.75884,145.00264,1000000,,,
Thornbury,7,-37.75948,144.99615,891000,,,
Tullamarine,12.9,-37.70322,144.88236,615500,,,
Tullamarine,12.9,-37.69815,144.88019,300000,,,
Wantirna,14.7,-37.84839,145.24191,908000,,,
Wantirna,14.7,-37.85297,145.23815,850000,,,
Wantirna,14.7,-37.85636,145.23684,1200000,,,
Wantirna South,14.7,-37.87846,145.24212,1310000,,,
Wantirna South,14.7,-37.8789,145.24262,930000,,,
Watsonia,14.5,-37.71607,145.07884,686000,,,
Watsonia North,14.5,-37.7002,145.08434,755000,,,
Werribee,14.7,-37.90379,144.66165,678000,,,
Werribee,14.7,-37.89359,144.66911,645000,,,
Werribee,14.7,-37.89337,144.64003,482500,,,
Werribee,14.7,-37.87895,144.6707,394000,,,
Werribee,14.7,-37.89402,144.66276,597000,,,
West Footscray,6.4,-37.79458,144.87271,1300000,,,
Westmeadows,16.5,-37.67841,144.87924,821000,,,
Westmeadows,16.5,-37.68026,144.88468,635000,,,
Wheelers Hill,16.7,-37.91636,145.17581,1095000,,,
Whittlesea,35.5,-37.51232,145.13282,601000,,,
Williamstown,6.8,-37.86558,144.90474,1050000,,,
Williamstown,6.8,-37.85588,144.89936,385000,,,
Williamstown,6.8,-37.86335,144.89487,1285000,,,
Windsor,4.6,-37.85581,144.99025,560000,,,
Wollert,25.5,-37.61387,145.0385,525300,,,
Yarraville,6.3,-37.81649,144.86731,750000,,,
Yarraville,6.3,-37.81038,144.89389,2450000,,,
Aberfeldie,7.5,-37.75788,144.90487,1436000,,,
Albion,10.5,-37.78345,144.82295,905000,,,
Alphington,5.7,-37.77928,145.02993,1680000,,,
Altona,11,-37.8614,144.81931,913000,,,
Altona Meadows,15.5,-37.87063,144.77632,590000,,,
Altona North,9.4,-37.83511,144.84905,1070000,,,
Armadale,6.3,-37.85249,145.02091,5100000,,,
Armadale,6.3,-37.8528,145.02684,820000,,,
Ascot Vale,4.3,-37.77215,144.91144,985000,,,
Balaclava,6.4,-37.87078,144.99898,600000,,,
Balwyn North,9.7,-37.80273,145.08392,1785000,,,
Balwyn North,9.7,-37.7883,145.07805,2650000,,,
Balwyn North,9.7,-37.79066,145.09004,1951000,,,
Balwyn North,9.7,-37.80235,145.09311,1950000,,,
Bayswater,23.2,-37.85063,145.25802,824000,,,
Bentleigh East,13.8,-37.93206,145.07929,1216000,,,
Bentleigh East,13.8,-37.91567,145.05357,1575000,,,
Bentleigh East,13.8,-37.91506,145.07121,1470000,,,
Berwick,35.2,-38.06508,145.35417,975000,,,
Black Rock,17.3,-37.97359,145.01884,1950000,,,
Blackburn North,13.4,-37.80347,145.1427,1160000,,,
